"","x"
"R11.MOD13Q1.A2000049.061.250m.16.days.NDVI.filled.Smoothing",49.7867622755679
"R11.MOD13Q1.A2001049.061.250m.16.days.NDVI.filled.Smoothing",59.2512243537703
"R11.MOD13Q1.A2002049.061.250m.16.days.NDVI.filled.Smoothing",41.8346834007941
"R11.MOD13Q1.A2003049.061.250m.16.days.NDVI.filled.Smoothing",58.0806573185252
"R11.MOD13Q1.A2004049.061.250m.16.days.NDVI.filled.Smoothing",59.4277893150964
"R11.MOD13Q1.A2005049.061.250m.16.days.NDVI.filled.Smoothing",57.4168138645518
"R11.MOD13Q1.A2006049.061.250m.16.days.NDVI.filled.Smoothing",61.2791928035497
"R11.MOD13Q1.A2007049.061.250m.16.days.NDVI.filled.Smoothing",55.342641540466
"R11.MOD13Q1.A2008049.061.250m.16.days.NDVI.filled.Smoothing",63.211900225828
"R11.MOD13Q1.A2009049.061.250m.16.days.NDVI.filled.Smoothing",51.6365527503589
"R11.MOD13Q1.A2010049.061.250m.16.days.NDVI.filled.Smoothing",57.2653097541792
"R11.MOD13Q1.A2011049.061.250m.16.days.NDVI.filled.Smoothing",64.4053186593408
"R11.MOD13Q1.A2012049.061.250m.16.days.NDVI.filled.Smoothing",54.907333429684
"R11.MOD13Q1.A2013049.061.250m.16.days.NDVI.filled.Smoothing",62.5662366648325
"R11.MOD13Q1.A2014049.061.250m.16.days.NDVI.filled.Smoothing",60.9059866878331
"R11.MOD13Q1.A2015049.061.250m.16.days.NDVI.filled.Smoothing",61.5770152025655
"R11.MOD13Q1.A2016049.061.250m.16.days.NDVI.filled.Smoothing",64.6265357159288
"R11.MOD13Q1.A2017049.061.250m.16.days.NDVI.filled.Smoothing",61.7625285367449
"R11.MOD13Q1.A2018049.061.250m.16.days.NDVI.filled.Smoothing",59.6008065288514
"R11.MOD13Q1.A2019049.061.250m.16.days.NDVI.filled.Smoothing",55.941720917398
"R11.MOD13Q1.A2020049.061.250m.16.days.NDVI.filled.Smoothing",58.0619371715037
"R11.MOD13Q1.A2021049.061.250m.16.days.NDVI.filled.Smoothing",62.5004871059023
"R11.MOD13Q1.A2022049.061.250m.16.days.NDVI.filled.Smoothing",63.3897563636376
"R11.MOD13Q1.A2023049.061.250m.16.days.NDVI.filled.Smoothing",55.0882147112809
"R11.MOD13Q1.A2024049.061.250m.16.days.NDVI.filled.Smoothing",54.6456611804859
